,x,y,z,tag
26496,12.21066,1.77373,60.120799999999996,1.0
26497,12.17796,1.827678,60.281600000000005,1.0
26498,12.234820000000001,1.8903839999999998,60.43920000000001,1.0
26499,12.29152,1.9821680000000002,60.5698,1.0
26500,12.2875,2.11268,60.669200000000004,1.0
26501,13.305779999999999,1.173926,57.991600000000005,1.0
26502,13.518260000000001,1.141626,57.9842,1.0
26503,13.71556,1.140136,57.9394,1.0
26504,13.88452,1.16263,57.863,1.0
26505,14.033179999999998,1.208152,57.7682,1.0
26506,14.17798,1.251478,57.6678,1.0
26507,14.313820000000002,1.26332,57.5578,1.0
26508,14.414599999999998,1.235802,57.422000000000004,1.0
26509,14.472980000000002,1.184526,57.2568,1.0
26510,14.51086,1.1350099999999999,57.0692,1.0
26511,14.561699999999998,1.106992,56.8794,1.0
26512,14.66298,1.101312,56.733000000000004,1.0
26513,14.827099999999998,1.100732,56.6634,1.0
26514,15.02328,1.0948639999999998,56.64880000000001,1.0
26515,15.21296,1.096452,56.6656,1.0
26516,15.376159999999999,1.124606,56.7332,1.0
26517,15.52654,1.17223,56.85,1.0
26518,15.698339999999998,1.201144,56.9394,1.0
26519,15.878980000000002,1.186912,56.9182,1.0
26520,16.01294,1.150944,56.7798,1.0
26521,16.09,1.122034,56.5782,1.0
26522,11.31052,1.6550439999999997,59.681799999999996,1.0
26523,11.460139999999999,1.751614,59.8404,1.0
26524,11.596160000000001,1.870086,59.9532,1.0
26525,15.59242,1.62073,58.438,1.0
26526,15.6341,1.769072,58.52720000000001,1.0
26527,13.07344,1.17407,57.613,1.0
26528,13.135380000000001,1.109704,57.4456,1.0
26529,13.1708,1.0615679999999998,57.3154,1.0
26530,13.1908,1.00494,57.187,1.0
26531,13.2303,0.95138,57.044799999999995,1.0
26532,13.301079999999999,0.911406,56.8846,1.0
26533,13.400139999999999,0.8800779999999999,56.7152,1.0
26534,13.538,0.85634,56.56699999999999,1.0
26535,13.719820000000002,0.8493220000000001,56.4798,1.0
26536,13.922460000000001,0.870232,56.4516,1.0
26537,14.110560000000001,0.910014,56.427800000000005,1.0
26538,14.251900000000001,0.92669,56.357000000000006,1.0
26539,14.33962,0.895954,56.238800000000005,1.0
26540,14.41874,0.8427680000000001,56.117,1.0
26541,14.533080000000002,0.795276,56.017999999999994,1.0
26542,14.66396,0.767146,55.916999999999994,1.0
26543,14.7757,0.7804260000000001,55.7958,1.0
26544,14.86666,0.838554,55.665,1.0
26545,13.28656,1.689728,59.4702,1.0
26546,13.15144,1.7947600000000001,59.587,1.0
26547,13.04856,1.8605139999999998,59.7214,1.0
26548,12.981739999999999,1.9420259999999998,59.8562,1.0
26549,12.940000000000001,2.06102,59.971799999999995,1.0
26550,14.09076,0.931686,56.486000000000004,1.0
26551,14.279580000000001,1.019046,56.5142,1.0
26552,14.4492,1.131534,56.56,1.0
26553,14.57648,1.268,56.6294,1.0
26554,12.785160000000001,1.215942,58.15220000000001,1.0
26555,12.762080000000001,1.242924,58.3134,1.0
26556,12.73556,1.2962859999999998,58.4898,1.0
26557,12.69876,1.350544,58.650400000000005,1.0
26558,12.61878,1.39555,58.7884,1.0
26559,12.50296,1.439396,58.9036,1.0
26560,12.375,1.4914720000000001,59.0062,1.0
26561,12.865440000000001,1.161556,57.5576,1.0
26562,12.8679,1.094914,57.338,1.0
26563,12.95824,1.051178,57.1616,1.0
26564,13.04434,0.9969699999999999,56.995000000000005,1.0
26565,13.125,0.9430020000000001,56.8344,1.0
26566,13.237639999999999,0.931678,56.6998,1.0
26567,13.3875,0.981818,56.6,1.0
26568,12.0775,1.639814,58.2418,1.0
26569,11.92572,1.933748,58.178399999999996,1.0
26570,11.81888,2.1989,58.135799999999996,1.0
26571,11.73316,2.4714,58.1528,1.0
26572,11.64526,2.73876,58.1946,1.0
26573,11.544979999999999,2.9938,58.2222,1.0
26574,11.42726,3.2358,58.229,1.0
26575,11.308620000000001,3.47222,58.2182,1.0
26576,11.21418,3.7095599999999997,58.19199999999999,1.0
26577,11.14022,3.93994,58.1622,1.0
26578,11.05644,4.1432400000000005,58.1448,1.0
26579,10.94106,4.30038,58.141999999999996,1.0
26580,10.7976,4.40996,58.14919999999999,1.0
26581,10.63922,4.49054,58.16459999999999,1.0
26582,10.47346,4.563280000000001,58.1822,1.0
26583,10.303799999999999,4.63956,58.1942,1.0
26584,10.13584,4.72592,58.1952,1.0
26585,9.97188,4.8249200000000005,58.184000000000005,1.0
26586,9.80278,4.93032,58.162,1.0
26587,9.62586,5.04448,58.129999999999995,1.0
26588,9.467279999999999,5.1935,58.0904,1.0
26589,9.3534,5.395300000000001,58.039,1.0
26590,9.278839999999999,5.63584,57.9714,1.0
26591,9.22884,5.90028,57.900999999999996,1.0
26592,9.19456,6.18844,57.839200000000005,1.0
26593,9.165420000000001,6.49898,57.779999999999994,1.0
26594,9.14476,6.828,57.725,1.0
26595,9.156659999999999,7.1711,57.688199999999995,1.0
26596,9.20684,7.52128,57.67,1.0
26597,14.14446,5.94636,64.5646,1.0
26598,14.28392,6.0039,64.549,1.0
26599,14.458680000000001,5.97762,64.5676,1.0
26600,14.626439999999999,5.91802,64.5942,1.0
26601,14.78116,5.85568,64.6236,1.0
26602,14.929499999999999,5.796860000000001,64.65520000000001,1.0
26603,15.078299999999999,5.74722,64.6882,1.0
26604,15.2315,5.714119999999999,64.7216,1.0
26605,15.38878,5.699479999999999,64.75280000000001,1.0
26606,15.54798,5.70006,64.7788,1.0
26607,15.70768,5.71158,64.7984,1.0
26608,15.868100000000002,5.7314799999999995,64.8126,1.0
26609,16.0321,5.7585999999999995,64.8232,1.0
26610,16.2061,5.78702,64.83,1.0
26611,16.39256,5.8015,64.82000000000001,1.0
26612,16.56288,5.79356,64.7604,1.0
26613,16.6549,5.78308,64.6238,1.0
26614,16.655099999999997,5.7900599999999995,64.429,1.0
26615,18.0924,3.80328,57.3264,1.0
26616,18.27554,3.77524,57.3968,1.0
26617,18.44002,3.79048,57.4822,1.0
